ensembl_gene_id	hgnc_symbol	gene_biotype	chromosome_name	start_position	end_position	gene_biotype
ENSG00000138336	TET1	protein_coding	10	70320413	70454239	protein_coding
ENSG00000109220	CHIC2	protein_coding	4	54875956	54930857	protein_coding
ENSG00000068024	HDAC4	protein_coding	2	239969864	240323348	protein_coding
ENSG00000269506	""	protein_coding	4	54927213	54927377	protein_coding
ENSG00000158169	FANCC	protein_coding	9	97861336	98079991	protein_coding
ENSG00000180613	GSX2	protein_coding	4	54965690	54968672	protein_coding
ENSG00000014123	UFL1	protein_coding	6	96969471	97003152	protein_coding
ENSG00000163932	PRKCD	protein_coding	3	53190025	53226733	protein_coding
ENSG00000037749	MFAP3	protein_coding	5	153418466	153600038	protein_coding
ENSG00000248405	PRR5-ARHGAP8	protein_coding	22	45098113	45258586	protein_coding
ENSG00000196230	TUBB	protein_coding	6	30687978	30693203	protein_coding
ENSG00000204183	GDF5OS	protein_coding	20	34020827	34023248	protein_coding
ENSG00000114771	AADAC	protein_coding	3	151531825	151546276	protein_coding
ENSG00000118777	ABCG2	protein_coding	4	89011416	89152474	protein_coding
ENSG00000125965	GDF5	protein_coding	20	34021145	34042568	protein_coding
ENSG00000163081	CCDC140	protein_coding	2	223162866	223169936	protein_coding
ENSG00000253207	""	protein_coding	8	114612539	114629187	protein_coding
ENSG00000163082	SGPP2	protein_coding	2	223289236	223425667	protein_coding
ENSG00000197892	KIF13B	protein_coding	8	28924796	29120641	protein_coding
ENSG00000185697	MYBL1	protein_coding	8	67474410	67526482	protein_coding
ENSG00000105889	STEAP1B	protein_coding	7	22459063	22672544	protein_coding
ENSG00000152102	FAM168B	protein_coding	2	131805449	131851033	protein_coding
ENSG00000185760	KCNQ5	protein_coding	6	73331520	73908574	protein_coding
ENSG00000183258	DDX41	protein_coding	5	176938578	176944470	protein_coding
ENSG00000136244	IL6	protein_coding	7	22765503	22771621	protein_coding
ENSG00000120875	DUSP4	protein_coding	8	29190581	29208185	protein_coding
ENSG00000116120	FARSB	protein_coding	2	223435255	223521056	protein_coding
ENSG00000267970	""	protein_coding	7	48887362	48891221	protein_coding
ENSG00000198829	SUCNR1	protein_coding	3	151591431	151602405	protein_coding
ENSG00000188730	VWC2	protein_coding	7	49813257	49961546	protein_coding
ENSG00000104447	TRPS1	protein_coding	8	116420724	116821899	protein_coding
ENSG00000126001	CEP250	protein_coding	20	34042985	34099804	protein_coding
ENSG00000174453	VWC2L	protein_coding	2	215275789	215443683	protein_coding
ENSG00000196683	TOMM7	protein_coding	7	22852251	22862470	protein_coding
ENSG00000060339	CCAR1	protein_coding	10	70480769	70552134	protein_coding
ENSG00000136546	SCN7A	protein_coding	2	167260083	167350757	protein_coding
ENSG00000111911	HINT3	protein_coding	6	126277927	126301387	protein_coding
ENSG00000001629	ANKIB1	protein_coding	7	91875548	92030698	protein_coding
ENSG00000042813	ZPBP	protein_coding	7	49890017	50160925	protein_coding
ENSG00000165055	METTL2B	protein_coding	7	128116783	128146656	protein_coding
ENSG00000155275	TRMT44	protein_coding	4	8437867	8495258	protein_coding
ENSG00000164574	GALNT10	protein_coding	5	153570290	153800544	protein_coding
ENSG00000134853	PDGFRA	protein_coding	4	55095264	55164414	protein_coding
ENSG00000203867	RBM20	protein_coding	10	112404155	112599227	protein_coding
ENSG00000138376	BARD1	protein_coding	2	215590370	215674428	protein_coding
ENSG00000122591	FAM126A	protein_coding	7	22980878	23053749	protein_coding
ENSG00000241484	ARHGAP8	protein_coding	22	45098355	45258665	protein_coding
ENSG00000243501	""	protein_coding	6	73919469	73972919	protein_coding
ENSG00000147677	EIF3H	protein_coding	8	117654369	117779164	protein_coding
ENSG00000256980	KHDC1L	protein_coding	6	73933267	73935493	protein_coding
ENSG00000066651	TRMT11	protein_coding	6	126307576	126360422	protein_coding
ENSG00000206557	TRIM71	protein_coding	3	32859510	32939318	protein_coding
ENSG00000114491	UMPS	protein_coding	3	124449213	124464040	protein_coding
ENSG00000183813	CCR4	protein_coding	3	32993066	32997841	protein_coding
ENSG00000112214	FHL5	protein_coding	6	97010424	97064512	protein_coding
ENSG00000135314	KHDC1	protein_coding	6	73951037	74020088	protein_coding
ENSG00000133872	TMEM66	protein_coding	8	29920528	29940723	protein_coding
ENSG00000235156	TMEM30C	protein_coding	3	99904531	99913035	protein_coding
ENSG00000204296	C6orf10	protein_coding	6	32256303	32339684	protein_coding
ENSG00000125975	C20orf173	protein_coding	20	34111014	34117481	protein_coding
ENSG00000152601	MBNL1	protein_coding	3	151961617	152183569	protein_coding
ENSG00000112218	GPR63	protein_coding	6	97242002	97285353	protein_coding
ENSG00000147679	UTP23	protein_coding	8	117778742	117861702	protein_coding
ENSG00000123545	NDUFAF4	protein_coding	6	97337189	97345757	protein_coding
ENSG00000203909	DPPA5	protein_coding	6	74062785	74064018	protein_coding
ENSG00000036054	TBC1D23	protein_coding	3	99979844	100044095	protein_coding
ENSG00000047849	MAP4	protein_coding	3	47892182	48130769	protein_coding
ENSG00000124003	MOGAT1	protein_coding	2	223536505	223574649	protein_coding
ENSG00000203908	KHDC3L	protein_coding	6	74072400	74073894	protein_coding
ENSG00000175073	VCPIP1	protein_coding	8	67540722	67579452	protein_coding
ENSG00000185920	PTCH1	protein_coding	9	98205262	98279339	protein_coding
ENSG00000203907	OOEP	protein_coding	6	74078278	74104856	protein_coding
ENSG00000270024	C8orf44-SGK3	protein_coding	8	67579831	67772707	protein_coding
ENSG00000146067	FAM193B	protein_coding	5	176946789	176981542	protein_coding
ENSG00000155269	GPR78	protein_coding	4	8560452	8621486	protein_coding
ENSG00000213865	C8orf44	protein_coding	8	67579850	67597799	protein_coding
ENSG00000163644	PPM1K	protein_coding	4	89178772	89205921	protein_coding
ENSG00000186231	KLHL32	protein_coding	6	97372605	97588630	protein_coding
ENSG00000213828	""	protein_coding	2	240083493	240084053	protein_coding
ENSG00000222020	""	protein_coding	2	240323130	240324058	protein_coding
ENSG00000268926	""	protein_coding	9	98534605	98537013	protein_coding
ENSG00000104660	LEPROTL1	protein_coding	8	29952914	30034724	protein_coding
ENSG00000164500	C7orf72	protein_coding	7	50135632	50199426	protein_coding
ENSG00000170266	GLB1	protein_coding	3	33038100	33138722	protein_coding
ENSG00000196758	""	protein_coding	2	240499995	240507788	protein_coding
ENSG00000150593	PDCD4	protein_coding	10	112631565	112659764	protein_coding
ENSG00000220256	""	protein_coding	2	240684554	240724577	protein_coding
ENSG00000157259	GATAD1	protein_coding	7	92076767	92088150	protein_coding
ENSG00000115762	PLEKHB2	protein_coding	2	131862420	132111282	protein_coding
ENSG00000157404	KIT	protein_coding	4	55524085	55606881	protein_coding
ENSG00000123983	ACSL3	protein_coding	2	223725652	223809357	protein_coding
ENSG00000185811	IKZF1	protein_coding	7	50343720	50472799	protein_coding
ENSG00000109625	CPZ	protein_coding	4	8594387	8621488	protein_coding
ENSG00000182150	ERCC6L2	protein_coding	9	98637983	98776842	protein_coding
ENSG00000214842	RAD51AP2	protein_coding	2	17691851	17699706	protein_coding
ENSG00000130414	NDUFA10	protein_coding	2	240831867	240964819	protein_coding
ENSG00000164576	SAP30L	protein_coding	5	153825517	153840614	protein_coding
ENSG00000177669	MBOAT4	protein_coding	8	29989340	30002202	protein_coding
ENSG00000163032	VSNL1	protein_coding	2	17720393	17838285	protein_coding
ENSG00000242950	ERVW-1	protein_coding	7	92097694	92107300	protein_coding
ENSG00000164754	RAD21	protein_coding	8	117858174	117887105	protein_coding
ENSG00000130948	HSD17B3	protein_coding	9	98997588	99064434	protein_coding
ENSG00000104671	DCTN6	protein_coding	8	30013813	30041156	protein_coding
ENSG00000203760	CENPW	protein_coding	6	126661320	126670021	protein_coding
ENSG00000198610	AKR1C4	protein_coding	10	5237425	5260912	protein_coding
ENSG00000125991	ERGIC3	protein_coding	20	34129770	34145405	protein_coding
ENSG00000144452	ABCA12	protein_coding	2	215796266	216003151	protein_coding
ENSG00000056487	PHF21B	protein_coding	22	45277042	45405880	protein_coding
ENSG00000122550	KLHL7	protein_coding	7	23145353	23217533	protein_coding
ENSG00000130958	SLC35D2	protein_coding	9	99082988	99145992	protein_coding
ENSG00000184840	TMED9	protein_coding	5	177019159	177023125	protein_coding
ENSG00000164509	IL31RA	protein_coding	5	55147207	55218678	protein_coding
ENSG00000163092	XIRP2	protein_coding	2	167744997	168116263	protein_coding
ENSG00000104205	SGK3	protein_coding	8	67624653	67774257	protein_coding
ENSG00000165244	ZNF367	protein_coding	9	99148223	99180611	protein_coding
ENSG00000080007	DDX43	protein_coding	6	74104471	74127292	protein_coding
ENSG00000146374	RSPO3	protein_coding	6	127439749	127518910	protein_coding
ENSG00000176087	SLC35A4	protein_coding	5	139944041	139948688	protein_coding
ENSG00000130956	HABP4	protein_coding	9	99212483	99253618	protein_coding
ENSG00000224474	""	protein_coding	10	99179228	99185831	protein_coding
ENSG00000093000	NUP50	protein_coding	22	45559722	45583896	protein_coding
ENSG00000146263	MMS22L	protein_coding	6	97590037	97731093	protein_coding
ENSG00000170458	CD14	protein_coding	5	140011313	140013286	protein_coding
ENSG00000204290	BTNL2	protein_coding	6	32361740	32374905	protein_coding
ENSG00000118518	RNF146	protein_coding	6	127587755	127609712	protein_coding
ENSG00000138642	HERC6	protein_coding	4	89299891	89364263	protein_coding
ENSG00000165623	UCMA	protein_coding	10	13263767	13276334	protein_coding
ENSG00000138050	THUMPD2	protein_coding	2	39963200	40006407	protein_coding
ENSG00000113196	HAND1	protein_coding	5	153854532	153857824	protein_coding
ENSG00000164220	F2RL2	protein_coding	5	75911307	75919259	protein_coding
ENSG00000172318	B3GALT1	protein_coding	2	168675182	168730551	protein_coding
ENSG00000127980	PEX1	protein_coding	7	92116334	92157845	protein_coding
ENSG00000270999	""	protein_coding	2	90458201	90458671	protein_coding
ENSG00000228325	""	protein_coding	2	90537839	90538397	protein_coding
ENSG00000132436	FIGNL1	protein_coding	7	50511831	50518088	protein_coding
ENSG00000181104	F2R	protein_coding	5	76011868	76031606	protein_coding
ENSG00000171314	PGAM1	protein_coding	10	99185917	99193198	protein_coding
ENSG00000178473	UCN3	protein_coding	10	5406972	5416169	protein_coding
ENSG00000027847	B4GALT7	protein_coding	5	177027101	177037348	protein_coding
ENSG00000182083	OR6B2	protein_coding	2	240968841	240969906	protein_coding
ENSG00000163029	SMC6	protein_coding	2	17845079	17981509	protein_coding
ENSG00000221961	PRR21	protein_coding	2	240981230	240982399	protein_coding
ENSG00000178586	OR6B3	protein_coding	2	240984494	240985489	protein_coding
ENSG00000131495	NDUFA2	protein_coding	5	140018325	140027370	protein_coding
ENSG00000267963	""	protein_coding	2	241053907	241064304	protein_coding
ENSG00000205085	FAM71F2	protein_coding	7	128312342	128326929	protein_coding
ENSG00000172428	MYEOV2	protein_coding	2	241065980	241076224	protein_coding
ENSG00000081377	CDC14B	protein_coding	9	99252523	99382112	protein_coding
ENSG00000198648	STK39	protein_coding	2	168810530	169104651	protein_coding
ENSG00000114021	NIT2	protein_coding	3	100053545	100075710	protein_coding
ENSG00000188219	POTEE	protein_coding	2	131975882	132022965	protein_coding
ENSG00000178602	OTOS	protein_coding	2	241078446	241083979	protein_coding
ENSG00000164430	MB21D1	protein_coding	6	74123238	74161999	protein_coding
ENSG00000164251	F2RL1	protein_coding	5	76114758	76131140	protein_coding
ENSG00000155506	LARP1	protein_coding	5	154092462	154197167	protein_coding
ENSG00000188167	TMPPE	protein_coding	3	33131913	33138293	protein_coding
ENSG00000135248	FAM71F1	protein_coding	7	128349115	128371797	protein_coding
ENSG00000164045	CDC25A	protein_coding	3	48198636	48229892	protein_coding
ENSG00000163060	TEKT4	protein_coding	2	95537178	95542574	protein_coding
ENSG00000061656	SPAG4	protein_coding	20	34203814	34208971	protein_coding
ENSG00000204287	HLA-DRA	protein_coding	6	32407619	32412823	protein_coding
ENSG00000128052	KDR	protein_coding	4	55944644	55991756	protein_coding
ENSG00000152049	KCNE4	protein_coding	2	223916532	224063117	protein_coding
ENSG00000171643	S100Z	protein_coding	5	76145826	76217475	protein_coding
ENSG00000170275	CRTAP	protein_coding	3	33155471	33189265	protein_coding
ENSG00000171951	SCG2	protein_coding	2	224461658	224467221	protein_coding
ENSG00000113119	TMCO6	protein_coding	5	140019012	140024993	protein_coding
ENSG00000173705	SUSD5	protein_coding	3	33191537	33260707	protein_coding
ENSG00000214871	""	protein_coding	7	23210760	23234503	protein_coding
ENSG00000152056	AP1S3	protein_coding	2	224616403	224702744	protein_coding
ENSG00000158122	AAED1	protein_coding	9	99401859	99417585	protein_coding
ENSG00000160999	SH2B2	protein_coding	7	101928405	101962178	protein_coding
ENSG00000157110	RBPMS	protein_coding	8	30241944	30429778	protein_coding
ENSG00000170074	FAM153A	protein_coding	5	177134982	177210399	protein_coding
ENSG00000081386	ZNF510	protein_coding	9	99518147	99540411	protein_coding
ENSG00000172005	MAL	protein_coding	2	95691422	95719737	protein_coding
ENSG00000128563	PRKRIP1	protein_coding	7	102004319	102067123	protein_coding
ENSG00000145708	CRHBP	protein_coding	5	76248538	76276983	protein_coding
ENSG00000136243	NUPL2	protein_coding	7	23221446	23240630	protein_coding
ENSG00000178460	MCMDC2	protein_coding	8	67782984	67834283	protein_coding
ENSG00000215612	HMX1	protein_coding	4	8847802	8873543	protein_coding
ENSG00000196597	ZNF782	protein_coding	9	99578754	99637905	protein_coding
ENSG00000154174	TOMM70A	protein_coding	3	100082275	100120242	protein_coding
ENSG00000082781	ITGB5	protein_coding	3	124480795	124620265	protein_coding
ENSG00000163931	TKT	protein_coding	3	53258723	53290068	protein_coding
ENSG00000229924	FAM90A26	protein_coding	4	9172135	9178453	protein_coding
ENSG00000165730	STOX1	protein_coding	10	70587298	70655188	protein_coding
ENSG00000137312	FLOT1	protein_coding	6	30695486	30710510	protein_coding
ENSG00000214413	BBIP1	protein_coding	10	112658488	112679032	protein_coding
ENSG00000232399	USP17L13	protein_coding	4	9212383	9228214	protein_coding
ENSG00000196312	HIATL2	protein_coding	9	99660348	99775862	protein_coding
ENSG00000205002	AARD	protein_coding	8	117950438	117956726	protein_coding
ENSG00000231396	USP17L10	protein_coding	4	9212383	9213975	protein_coding
ENSG00000233136	USP17L11	protein_coding	4	9217131	9218723	protein_coding
ENSG00000178206	CYP4F31P	protein_coding	2	132044330	132050127	protein_coding
ENSG00000227551	USP17L12	protein_coding	4	9221878	9223470	protein_coding
ENSG00000223569	USP17L15	protein_coding	4	9236111	9237700	protein_coding
ENSG00000173272	MZT2A	protein_coding	2	132222473	132250316	protein_coding
ENSG00000249104	USP17L17	protein_coding	4	9245605	9247197	protein_coding
ENSG00000184486	POU3F2	protein_coding	6	99282580	99286660	protein_coding
ENSG00000198502	HLA-DRB5	protein_coding	6	32485120	32498064	protein_coding
ENSG00000188152	NUTM2G	protein_coding	9	99690592	99702535	protein_coding
ENSG00000250844	USP17L18	protein_coding	4	9250356	9251948	protein_coding
ENSG00000248920	USP17L19	protein_coding	4	9255104	9256696	protein_coding
ENSG00000268280	""	protein_coding	5	55224468	55224569	protein_coding
ENSG00000250745	USP17L20	protein_coding	4	9259850	9261442	protein_coding
ENSG00000206535	LNP1	protein_coding	3	100120037	100175163	protein_coding
ENSG00000249811	USP17L21	protein_coding	4	9264598	9266190	protein_coding
ENSG00000196126	HLA-DRB1	protein_coding	6	32546546	32557625	protein_coding
ENSG00000112234	FBXL4	protein_coding	6	99316420	99395849	protein_coding
ENSG00000248933	USP17L22	protein_coding	4	9269345	9270937	protein_coding
ENSG00000135297	MTO1	protein_coding	6	74171301	74218959	protein_coding
ENSG00000250913	USP17L23	protein_coding	4	9274090	9274640	protein_coding
ENSG00000164756	SLC30A8	protein_coding	8	117962512	118188953	protein_coding
ENSG00000232264	USP17L24	protein_coding	4	9326891	9328483	protein_coding
ENSG00000128039	SRD5A3	protein_coding	4	56212276	56239263	protein_coding
ENSG00000230430	USP17L25	protein_coding	4	9331637	9333229	protein_coding
ENSG00000229579	USP17L26	protein_coding	4	9336384	9337976	protein_coding
ENSG00000132437	DDC	protein_coding	7	50526134	50633154	protein_coding
ENSG00000227140	USP17L5	protein_coding	4	9341129	9342721	protein_coding
ENSG00000136943	CTSV	protein_coding	9	99794940	99801925	protein_coding
ENSG00000235780	USP17L27	protein_coding	4	9345874	9347466	protein_coding
ENSG00000144029	MRPS5	protein_coding	2	95752952	95815179	protein_coding
ENSG00000231051	USP17L28	protein_coding	4	9350619	9352211	protein_coding
ENSG00000085449	WDFY1	protein_coding	2	224720433	224810104	protein_coding
ENSG00000164252	AGGF1	protein_coding	5	76325076	76361059	protein_coding
ENSG00000231637	USP17L29	protein_coding	4	9355364	9356956	protein_coding
ENSG00000107537	PHYH	protein_coding	10	13319796	13344412	protein_coding
ENSG00000134851	TMEM165	protein_coding	4	56262124	56319564	protein_coding
ENSG00000228856	USP17L30	protein_coding	4	9364855	9366447	protein_coding
ENSG00000093144	ECHDC1	protein_coding	6	127609855	127664754	protein_coding
ENSG00000178462	TUBAL3	protein_coding	10	5435061	5446793	protein_coding
ENSG00000197265	GTF2E2	protein_coding	8	30435835	30515768	protein_coding
ENSG00000172292	CERS6	protein_coding	2	169312372	169631644	protein_coding
ENSG00000221962	TMEM14E	protein_coding	3	152057484	152058779	protein_coding
ENSG00000261787	TCF24	protein_coding	8	67858736	67874825	protein_coding
ENSG00000169860	P2RY1	protein_coding	3	152552736	152555841	protein_coding
ENSG00000138646	HERC5	protein_coding	4	89378268	89427314	protein_coding
